City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Cotonou,BJ,6.3654,2.4183,80.58,83,40,11.5,scattered clouds
1,Pizarro,CO,4.9533,-77.366,79.27,83,74,7.16,broken clouds
2,Atuona,PF,-9.8,-139.0333,78.31,77,33,21.56,scattered clouds
3,Ribeira Grande,PT,38.5167,-28.7,69.93,68,36,10.47,scattered clouds
4,Rikitea,PF,-23.1203,-134.9692,73.96,76,4,11.83,clear sky
5,Bonavista,CA,48.6499,-53.1147,57.11,97,100,18.92,light rain
6,Port Elizabeth,ZA,-33.918,25.5701,57.49,82,0,10.36,clear sky
7,Arraial Do Cabo,BR,-22.9661,-42.0278,73.26,88,75,4.61,broken clouds
8,Ushuaia,AR,-54.8,-68.3,42.46,81,40,3.44,light rain
9,Erzin,TR,36.9559,36.2,75.92,81,1,1.5,clear sky
10,Faanui,PF,-16.4833,-151.75,77.94,75,79,18.19,light rain
11,Hilo,US,19.7297,-155.09,81.25,83,90,0.0,light rain
12,Kysyl-Syr,RU,63.8986,122.7617,30.4,86,85,6.85,overcast clouds
13,Polovinnoye,RU,54.7914,65.9864,37.4,70,87,15.14,overcast clouds
14,Vaini,TO,-21.2,-175.2,77.16,73,20,12.66,few clouds
15,Aripuana,BR,-9.1667,-60.6333,83.41,49,76,1.7,broken clouds
16,Albany,US,42.6001,-73.9662,69.67,72,5,2.21,clear sky
17,Bluff,NZ,-46.6,168.3333,54.81,69,82,16.89,broken clouds
18,Vila Velha,BR,-20.3297,-40.2925,76.95,83,75,2.3,broken clouds
19,Hervey Bay,AU,-25.2986,152.8535,76.03,65,0,9.06,clear sky
20,Hermanus,ZA,-34.4187,19.2345,56.89,77,0,14.18,clear sky
21,Jamestown,US,42.097,-79.2353,74.52,49,1,4.61,clear sky
22,Kapaa,US,22.0752,-159.319,80.58,77,75,4.0,light rain
